assessment_id,student_id,course_id,module,type,max_score,scored,due_date,submitted_date
ASM006655,STU0375,CRS013,5,quiz,25,6.8,2024-06-08,2024-06-07
ASM006656,STU0375,CRS013,5,assignment,50,36.0,2024-06-13,2024-06-11
ASM006657,STU0375,CRS013,6,quiz,25,17.3,2024-05-28,2024-05-30
ASM006658,STU0375,CRS013,6,assignment,50,35.7,2024-06-27,2024-06-27
ASM006659,STU0375,CRS013,6,project,100,90.7,2024-05-28,2024-05-28
ASM006660,STU0375,CRS013,7,quiz,25,19.5,2024-06-11,2024-06-10
ASM006661,STU0375,CRS013,7,assignment,50,40.3,2024-07-02,2024-06-30
ASM006662,STU0375,CRS013,8,quiz,25,19.6,2024-08-20,2024-08-17
ASM006663,STU0375,CRS013,8,assignment,50,34.4,2024-08-20,2024-08-21
ASM006664,STU0375,CRS013,8,exam,100,78.0,2024-07-11,2024-07-10
ASM006665,STU0376,CRS014,1,quiz,25,14.6,2024-08-31,2024-08-29
ASM006666,STU0376,CRS014,1,assignment,50,36.6,2024-08-26,2024-08-26
ASM006667,STU0376,CRS014,2,quiz,25,14.1,2024-09-15,2024-09-16
ASM006668,STU0376,CRS014,2,assignment,50,37.2,2024-09-21,2024-09-19
ASM006669,STU0376,CRS014,3,quiz,25,13.9,2024-10-03,2024-10-05
ASM006670,STU0376,CRS014,3,assignment,50,28.9,2024-09-21,2024-09-18
ASM006671,STU0376,CRS014,3,project,100,44.6,2024-09-30,2024-09-30
ASM006672,STU0376,CRS014,4,quiz,25,24.5,2024-10-13,2024-10-16
ASM006673,STU0376,CRS014,4,assignment,50,32.0,2024-10-09,2024-10-08
ASM006674,STU0376,CRS014,5,quiz,25,20.4,2024-11-18,2024-11-18
ASM006675,STU0376,CRS014,5,assignment,50,9.5,2024-11-03,2024-11-01
ASM006676,STU0376,CRS014,6,quiz,25,17.8,2024-11-26,2024-11-24
ASM006677,STU0376,CRS014,6,assignment,50,24.3,2024-11-20,2024-11-22
ASM006678,STU0376,CRS014,6,project,100,65.3,2024-11-08,2024-11-11
ASM006679,STU0376,CRS014,6,exam,100,73.6,2024-12-02,2024-12-05
ASM006680,STU0377,CRS013,1,quiz,25,15.1,2023-02-10,2023-02-08
ASM006681,STU0377,CRS013,1,assignment,50,41.3,2023-02-13,2023-02-14
ASM006682,STU0377,CRS013,2,quiz,25,17.1,2023-03-05,2023-03-04
ASM006683,STU0377,CRS013,2,assignment,50,36.4,2023-03-07,2023-03-07
ASM006684,STU0377,CRS013,3,quiz,25,20.7,2023-03-18,2023-03-21
ASM006685,STU0377,CRS013,3,assignment,50,36.0,2023-03-24,2023-03-22
ASM006686,STU0377,CRS013,3,project,100,74.0,2023-03-21,2023-03-21
ASM006687,STU0377,CRS013,4,quiz,25,17.5,2023-04-12,2023-04-11
ASM006688,STU0377,CRS013,4,assignment,50,26.1,2023-04-12,2023-04-13
ASM006689,STU0377,CRS013,5,quiz,25,12.4,2023-05-01,2023-05-06
ASM006690,STU0377,CRS013,5,assignment,50,39.2,2023-05-06,2023-05-05
ASM006691,STU0377,CRS013,6,quiz,25,14.0,2023-06-01,2023-06-01
ASM006692,STU0377,CRS013,6,assignment,50,29.7,2023-05-14,2023-05-16
ASM006693,STU0377,CRS013,6,project,100,66.8,2023-05-14,2023-05-15
ASM006694,STU0377,CRS013,7,quiz,25,15.4,2023-06-15,2023-06-16
ASM006695,STU0377,CRS013,7,assignment,50,28.4,2023-06-08,2023-06-05
ASM006696,STU0377,CRS013,8,quiz,25,17.5,2023-07-05,2023-07-05
ASM006697,STU0377,CRS013,8,assignment,50,40.9,2023-06-27,2023-06-30
ASM006698,STU0377,CRS013,8,exam,100,86.0,2023-07-05,2023-07-07
ASM006699,STU0378,CRS008,1,quiz,25,15.6,2023-09-28,2023-10-01
ASM006700,STU0378,CRS008,1,assignment,50,27.0,2023-09-24,2023-09-25
ASM006701,STU0378,CRS008,2,quiz,25,13.5,2023-10-05,2023-10-06
ASM006702,STU0378,CRS008,2,assignment,50,29.3,2023-10-13,2023-10-16
ASM006703,STU0378,CRS008,3,quiz,25,20.0,2023-10-22,2023-10-20
ASM006704,STU0378,CRS008,3,assignment,50,38.7,2023-11-03,2023-11-08
ASM006705,STU0378,CRS008,3,project,100,77.7,2023-10-25,2023-10-23
ASM006706,STU0378,CRS008,4,quiz,25,24.5,2023-11-30,2023-11-30
ASM006707,STU0378,CRS008,4,assignment,50,26.6,2023-11-02,2023-11-01
ASM006708,STU0378,CRS008,5,quiz,25,20.6,2023-12-21,2023-12-24
ASM006709,STU0378,CRS008,5,assignment,50,37.4,2023-11-26,2023-11-26
ASM006710,STU0378,CRS008,6,quiz,25,13.4,2023-11-30,2023-11-30
ASM006711,STU0378,CRS008,6,assignment,50,28.8,2023-12-18,2023-12-17
ASM006712,STU0378,CRS008,6,project,100,58.8,2023-12-24,2023-12-24
ASM006713,STU0378,CRS008,6,exam,100,74.1,2023-12-12,2023-12-14
ASM006714,STU0379,CRS005,1,quiz,25,22.3,2024-03-22,2024-03-23
ASM006715,STU0379,CRS005,1,assignment,50,30.7,2024-03-24,2024-03-24
ASM006716,STU0379,CRS005,2,quiz,25,11.8,2024-04-15,2024-04-17
ASM006717,STU0379,CRS005,2,assignment,50,36.6,2024-04-17,2024-04-14
ASM006718,STU0379,CRS005,3,quiz,25,22.2,2024-04-23,2024-04-25
ASM006719,STU0379,CRS005,3,assignment,50,49.0,2024-05-05,2024-05-04
ASM006720,STU0379,CRS005,3,project,100,98.0,2024-04-23,2024-04-20
ASM006721,STU0379,CRS005,4,quiz,25,15.2,2024-05-01,2024-05-04
ASM006722,STU0379,CRS005,4,assignment,50,21.8,2024-05-17,2024-05-15
ASM006723,STU0379,CRS005,5,quiz,25,18.3,2024-06-04,2024-06-06
ASM006724,STU0379,CRS005,5,assignment,50,28.1,2024-05-30,2024-05-30
ASM006725,STU0379,CRS005,6,quiz,25,8.3,2024-07-10,2024-07-11
ASM006726,STU0379,CRS005,6,assignment,50,47.3,2024-06-10,2024-06-15
ASM006727,STU0379,CRS005,6,project,100,64.5,2024-07-04,2024-07-04
ASM006728,STU0379,CRS005,7,quiz,25,14.3,2024-07-03,2024-07-03
ASM006729,STU0379,CRS005,7,assignment,50,32.1,2024-07-17,2024-07-18
ASM006730,STU0379,CRS005,8,quiz,25,24.5,2024-08-13,2024-08-16
ASM006731,STU0379,CRS005,8,assignment,50,49.0,2024-07-12,2024-07-09
ASM006732,STU0379,CRS005,8,exam,100,61.3,2024-07-28,2024-07-28
ASM006733,STU0380,CRS002,1,quiz,25,17.6,2024-09-02,2024-08-31
ASM006734,STU0380,CRS002,1,assignment,50,39.0,2024-09-07,2024-09-09
ASM006735,STU0380,CRS002,2,quiz,25,20.2,2024-09-18,2024-09-23
ASM006736,STU0380,CRS002,2,assignment,50,28.8,2024-09-16,2024-09-14
ASM006737,STU0380,CRS002,3,quiz,25,19.4,2024-10-15,2024-10-14
ASM006738,STU0380,CRS002,3,assignment,50,37.8,2024-09-30,2024-09-30
ASM006739,STU0380,CRS002,3,project,100,43.8,2024-09-30,2024-09-29
ASM006740,STU0380,CRS002,4,quiz,25,15.4,2024-10-14,2024-10-13
ASM006741,STU0380,CRS002,4,assignment,50,38.7,2024-10-18,2024-10-16
ASM006742,STU0380,CRS002,5,quiz,25,17.5,2024-11-22,2024-11-22
ASM006743,STU0380,CRS002,5,assignment,50,34.3,2024-11-22,2024-11-20
ASM006744,STU0380,CRS002,6,quiz,25,20.2,2024-11-17,2024-11-16
ASM006745,STU0380,CRS002,6,assignment,50,24.4,2024-11-29,2024-11-29
ASM006746,STU0380,CRS002,6,project,100,69.4,2024-11-11,2024-11-10
ASM006747,STU0380,CRS002,6,exam,100,30.8,2024-11-11,2024-11-09
ASM006748,STU0381,CRS018,1,quiz,25,22.2,2023-03-09,2023-03-08
ASM006749,STU0381,CRS018,1,assignment,50,37.1,2023-03-04,2023-03-04
ASM006750,STU0381,CRS018,2,quiz,25,11.0,2023-03-17,2023-03-15
ASM006751,STU0381,CRS018,2,assignment,50,13.2,2023-03-17,2023-03-16
ASM006752,STU0381,CRS018,3,quiz,25,18.6,2023-04-03,2023-04-03
ASM006753,STU0381,CRS018,3,assignment,50,35.7,2023-04-09,2023-04-09
ASM006754,STU0381,CRS018,3,project,100,69.8,2023-04-15,2023-04-15
ASM006755,STU0381,CRS018,4,quiz,25,20.0,2023-05-08,2023-05-08
ASM006756,STU0381,CRS018,4,assignment,50,8.8,2023-04-18,2023-04-16
ASM006757,STU0381,CRS018,5,quiz,25,13.1,2023-06-02,2023-06-04
ASM006758,STU0381,CRS018,5,assignment,50,38.1,2023-05-13,2023-05-14
ASM006759,STU0381,CRS018,6,quiz,25,15.0,2023-05-24,2023-05-24
ASM006760,STU0381,CRS018,6,assignment,50,32.9,2023-06-11,2023-06-14
ASM006761,STU0381,CRS018,6,project,100,48.0,2023-06-11,2023-06-18
ASM006762,STU0381,CRS018,7,quiz,25,15.3,2023-06-23,2023-06-23
ASM006763,STU0381,CRS018,7,assignment,50,24.0,2023-06-02,2023-06-02
ASM006764,STU0381,CRS018,8,quiz,25,18.5,2023-06-25,2023-06-25
ASM006765,STU0381,CRS018,8,assignment,50,33.0,2023-07-03,2023-07-03
ASM006766,STU0381,CRS018,8,exam,100,78.5,2023-06-25,2023-06-24
ASM006767,STU0382,CRS008,1,quiz,25,19.4,2023-08-20,2023-08-20
ASM006768,STU0382,CRS008,1,assignment,50,40.4,2023-08-21,2023-08-21
ASM006769,STU0382,CRS008,2,quiz,25,12.3,2023-08-28,2023-08-26
ASM006770,STU0382,CRS008,2,assignment,50,47.0,2023-09-09,2023-09-09
ASM006771,STU0382,CRS008,3,quiz,25,18.4,2023-10-02,2023-10-03
ASM006772,STU0382,CRS008,3,assignment,50,48.5,2023-09-20,2023-09-17
ASM006773,STU0382,CRS008,3,project,100,81.3,2023-09-26,2023-09-25
ASM006774,STU0382,CRS008,4,quiz,25,13.3,2023-10-23,2023-10-25
ASM006775,STU0382,CRS008,4,assignment,50,34.9,2023-10-19,2023-10-19
ASM006776,STU0382,CRS008,5,quiz,25,13.3,2023-11-03,2023-11-01
ASM006777,STU0382,CRS008,5,assignment,50,31.2,2023-11-03,2023-11-05
ASM006778,STU0382,CRS008,6,quiz,25,13.6,2023-11-04,2023-11-07
ASM006779,STU0382,CRS008,6,assignment,50,11.3,2023-11-22,2023-11-27
ASM006780,STU0382,CRS008,6,project,100,86.1,2023-10-23,2023-10-25
ASM006781,STU0382,CRS008,6,exam,100,67.1,2023-12-04,2023-12-06
ASM006782,STU0383,CRS003,1,quiz,25,16.0,2024-04-04,2024-04-02
ASM006783,STU0383,CRS003,1,assignment,50,33.1,2024-03-28,2024-03-29
ASM006784,STU0383,CRS003,2,quiz,25,13.1,2024-04-15,2024-04-22
ASM006785,STU0383,CRS003,2,assignment,50,49.0,2024-04-25,2024-04-25
ASM006786,STU0383,CRS003,3,quiz,25,10.9,2024-04-28,2024-04-26
ASM006787,STU0383,CRS003,3,assignment,50,42.6,2024-05-07,2024-05-05
ASM006788,STU0383,CRS003,3,project,100,86.1,2024-05-13,2024-05-12
ASM006789,STU0383,CRS003,4,quiz,25,18.4,2024-05-09,2024-05-06
ASM006790,STU0383,CRS003,4,assignment,50,29.7,2024-05-09,2024-05-11
ASM006791,STU0383,CRS003,5,quiz,25,15.2,2024-06-12,2024-06-10
ASM006792,STU0383,CRS003,5,assignment,50,39.7,2024-06-07,2024-06-10
ASM006793,STU0383,CRS003,5,exam,100,46.0,2024-05-23,2024-05-23
ASM006794,STU0384,CRS012,1,quiz,25,8.9,2024-08-10,2024-08-17
ASM006795,STU0384,CRS012,1,assignment,50,40.5,2024-08-04,2024-08-06
ASM006796,STU0384,CRS012,2,quiz,25,9.5,2024-08-29,2024-09-03
ASM006797,STU0384,CRS012,2,assignment,50,24.3,2024-08-31,2024-08-29
ASM006798,STU0384,CRS012,3,quiz,25,20.9,2024-09-15,2024-09-17
ASM006799,STU0384,CRS012,3,assignment,50,30.3,2024-09-18,2024-09-20
ASM006800,STU0384,CRS012,3,project,100,67.9,2024-09-18,2024-09-18
ASM006801,STU0384,CRS012,4,quiz,25,16.4,2024-09-26,2024-09-25
ASM006802,STU0384,CRS012,4,assignment,50,30.9,2024-10-04,2024-10-03
ASM006803,STU0384,CRS012,5,quiz,25,20.6,2024-10-18,2024-10-23
ASM006804,STU0384,CRS012,5,assignment,50,31.7,2024-10-23,2024-10-22
ASM006805,STU0384,CRS012,6,quiz,25,19.0,2024-11-23,2024-11-24
ASM006806,STU0384,CRS012,6,assignment,50,31.0,2024-10-18,2024-10-18
ASM006807,STU0384,CRS012,6,project,100,62.9,2024-11-05,2024-11-04
ASM006808,STU0384,CRS012,7,quiz,25,15.7,2024-10-26,2024-10-26
ASM006809,STU0384,CRS012,7,assignment,50,32.6,2024-11-23,2024-11-23
ASM006810,STU0384,CRS012,8,quiz,25,17.7,2024-11-17,2024-11-17
ASM006811,STU0384,CRS012,8,assignment,50,34.8,2024-11-17,2024-11-15
ASM006812,STU0384,CRS012,8,exam,100,63.3,2024-11-17,2024-11-14
ASM006813,STU0385,CRS007,1,quiz,25,20.2,2023-02-07,2023-02-08
ASM006814,STU0385,CRS007,1,assignment,50,27.5,2023-02-01,2023-02-01
ASM006815,STU0385,CRS007,2,quiz,25,9.6,2023-02-19,2023-02-19
ASM006816,STU0385,CRS007,2,assignment,50,27.2,2023-02-23,2023-02-25
ASM006817,STU0385,CRS007,3,quiz,25,22.8,2023-03-16,2023-03-16
ASM006818,STU0385,CRS007,3,assignment,50,17.3,2023-03-10,2023-03-09
ASM006819,STU0385,CRS007,3,project,100,61.2,2023-03-13,2023-03-13
ASM006820,STU0385,CRS007,4,quiz,25,12.1,2023-03-19,2023-03-20
ASM006821,STU0385,CRS007,4,assignment,50,22.9,2023-03-19,2023-03-18
ASM006822,STU0385,CRS007,5,quiz,25,19.6,2023-04-18,2023-04-18
ASM006823,STU0385,CRS007,5,assignment,50,26.9,2023-04-28,2023-05-05
ASM006824,STU0385,CRS007,6,quiz,25,18.6,2023-04-30,2023-05-02
ASM006825,STU0385,CRS007,6,assignment,50,49.0,2023-04-12,2023-04-15
ASM006826,STU0385,CRS007,6,project,100,96.8,2023-05-24,2023-05-25
ASM006827,STU0385,CRS007,7,quiz,25,19.6,2023-06-07,2023-06-07
ASM006828,STU0385,CRS007,7,assignment,50,41.1,2023-05-24,2023-05-24
ASM006829,STU0385,CRS007,8,quiz,25,23.7,2023-06-19,2023-06-18
ASM006830,STU0385,CRS007,8,assignment,50,20.0,2023-07-05,2023-07-06
ASM006831,STU0385,CRS007,8,exam,100,75.3,2023-06-11,2023-06-08
ASM006832,STU0386,CRS020,1,quiz,25,9.9,2023-09-07,2023-09-04
ASM006833,STU0386,CRS020,1,assignment,50,43.9,2023-09-11,2023-09-12
ASM006834,STU0386,CRS020,2,quiz,25,19.7,2023-10-01,2023-10-03
ASM006835,STU0386,CRS020,2,assignment,50,47.7,2023-09-29,2023-09-27
ASM006836,STU0386,CRS020,3,quiz,25,17.4,2023-10-15,2023-10-14
ASM006837,STU0386,CRS020,3,assignment,50,49.0,2023-10-09,2023-10-09
ASM006838,STU0386,CRS020,3,project,100,94.5,2023-10-12,2023-10-13
ASM006839,STU0386,CRS020,4,quiz,25,14.2,2023-10-29,2023-11-05
ASM006840,STU0386,CRS020,4,assignment,50,41.0,2023-10-29,2023-10-29
ASM006841,STU0386,CRS020,4,exam,100,70.3,2023-10-29,2023-10-31
ASM006842,STU0387,CRS003,1,quiz,25,17.1,2024-02-10,2024-02-10
ASM006843,STU0387,CRS003,1,assignment,50,28.4,2024-02-13,2024-02-11
ASM006844,STU0387,CRS003,2,quiz,25,17.0,2024-02-24,2024-02-26
ASM006845,STU0387,CRS003,2,assignment,50,29.8,2024-03-03,2024-03-06
ASM006846,STU0387,CRS003,3,quiz,25,16.0,2024-03-18,2024-03-18
ASM006847,STU0387,CRS003,3,assignment,50,11.7,2024-03-21,2024-03-19
ASM006848,STU0387,CRS003,3,project,100,53.3,2024-03-15,2024-03-16
ASM006849,STU0387,CRS003,4,quiz,25,17.5,2024-03-23,2024-03-24
ASM006850,STU0387,CRS003,4,assignment,50,49.0,2024-04-04,2024-04-05
ASM006851,STU0387,CRS003,5,quiz,25,16.5,2024-05-06,2024-05-06
ASM006852,STU0387,CRS003,5,assignment,50,41.8,2024-04-16,2024-04-16
ASM006853,STU0387,CRS003,5,exam,100,68.7,2024-04-06,2024-04-06
ASM006854,STU0388,CRS018,1,quiz,25,14.0,2024-08-13,2024-08-14
ASM006855,STU0388,CRS018,1,assignment,50,17.4,2024-08-17,2024-08-17
ASM006856,STU0388,CRS018,2,quiz,25,24.5,2024-09-02,2024-09-04
ASM006857,STU0388,CRS018,2,assignment,50,42.9,2024-09-02,2024-09-04
ASM006858,STU0388,CRS018,3,quiz,25,8.8,2024-09-17,2024-09-15
ASM006859,STU0388,CRS018,3,assignment,50,25.9,2024-09-11,2024-09-08
ASM006860,STU0388,CRS018,3,project,100,83.5,2024-09-17,2024-09-18
ASM006861,STU0388,CRS018,4,quiz,25,12.2,2024-10-04,2024-10-01
ASM006862,STU0388,CRS018,4,assignment,50,25.6,2024-10-04,2024-10-05
ASM006863,STU0388,CRS018,5,quiz,25,21.2,2024-10-26,2024-11-02
ASM006864,STU0388,CRS018,5,assignment,50,39.2,2024-10-11,2024-10-12
ASM006865,STU0388,CRS018,6,quiz,25,12.2,2024-11-01,2024-11-02
ASM006866,STU0388,CRS018,6,assignment,50,26.2,2024-11-25,2024-11-26
ASM006867,STU0388,CRS018,6,project,100,65.4,2024-11-19,2024-11-20
ASM006868,STU0388,CRS018,7,quiz,25,14.1,2024-12-22,2024-12-22
ASM006869,STU0388,CRS018,7,assignment,50,14.5,2024-11-10,2024-11-10
ASM006870,STU0388,CRS018,8,quiz,25,17.5,2024-12-03,2024-12-04
ASM006871,STU0388,CRS018,8,assignment,50,33.5,2024-12-11,2024-12-11
ASM006872,STU0388,CRS018,8,exam,100,87.5,2024-12-27,2024-12-24
ASM006873,STU0389,CRS011,1,quiz,25,16.8,2023-02-23,2023-02-26
ASM006874,STU0389,CRS011,1,assignment,50,27.3,2023-02-23,2023-02-22
ASM006875,STU0389,CRS011,2,quiz,25,11.8,2023-03-07,2023-03-06
ASM006876,STU0389,CRS011,2,assignment,50,36.5,2023-03-03,2023-03-03
ASM006877,STU0389,CRS011,3,quiz,25,7.5,2023-03-26,2023-03-26
ASM006878,STU0389,CRS011,3,assignment,50,45.8,2023-04-01,2023-03-31
ASM006879,STU0389,CRS011,3,project,100,53.3,2023-03-17,2023-03-17
ASM006880,STU0389,CRS011,4,quiz,25,14.6,2023-04-20,2023-04-20
ASM006881,STU0389,CRS011,4,assignment,50,26.9,2023-04-04,2023-04-02
ASM006882,STU0389,CRS011,5,quiz,25,20.5,2023-05-19,2023-05-18
ASM006883,STU0389,CRS011,5,assignment,50,37.0,2023-05-09,2023-05-16
ASM006884,STU0389,CRS011,6,quiz,25,12.5,2023-04-28,2023-04-28
ASM006885,STU0389,CRS011,6,assignment,50,22.4,2023-05-16,2023-05-21
ASM006886,STU0389,CRS011,6,project,100,86.7,2023-04-28,2023-04-28
ASM006887,STU0389,CRS011,7,quiz,25,19.7,2023-05-19,2023-05-24
ASM006888,STU0389,CRS011,7,assignment,50,29.8,2023-06-30,2023-06-28
ASM006889,STU0389,CRS011,8,quiz,25,13.5,2023-07-13,2023-07-13
ASM006890,STU0389,CRS011,8,assignment,50,30.7,2023-06-03,2023-06-10
ASM006891,STU0389,CRS011,9,quiz,25,20.2,2023-06-27,2023-06-27
ASM006892,STU0389,CRS011,9,assignment,50,29.9,2023-08-02,2023-08-02
ASM006893,STU0389,CRS011,9,project,100,40.7,2023-06-18,2023-06-18
ASM006894,STU0389,CRS011,10,quiz,25,18.6,2023-08-02,2023-08-02
ASM006895,STU0389,CRS011,10,assignment,50,23.5,2023-06-23,2023-06-21
ASM006896,STU0389,CRS011,10,exam,100,39.7,2023-06-23,2023-06-24
ASM006897,STU0390,CRS007,1,quiz,25,10.9,2023-09-30,2023-09-29
ASM006898,STU0390,CRS007,1,assignment,50,25.3,2023-10-05,2023-10-05
ASM006899,STU0390,CRS007,2,quiz,25,14.9,2023-10-26,2023-10-26
ASM006900,STU0390,CRS007,2,assignment,50,33.2,2023-10-18,2023-10-19
ASM006901,STU0390,CRS007,3,quiz,25,18.3,2023-11-01,2023-11-01
ASM006902,STU0390,CRS007,3,assignment,50,33.0,2023-11-01,2023-11-01
ASM006903,STU0390,CRS007,3,project,100,30.8,2023-10-26,2023-10-24
ASM006904,STU0390,CRS007,4,quiz,25,15.9,2023-11-09,2023-11-09
ASM006905,STU0390,CRS007,4,assignment,50,41.4,2023-11-17,2023-11-17
ASM006906,STU0390,CRS007,5,quiz,25,15.4,2023-12-18,2023-12-16
ASM006907,STU0390,CRS007,5,assignment,50,38.0,2023-12-03,2023-12-02
ASM006908,STU0390,CRS007,6,quiz,25,12.5,2023-12-25,2023-12-27
ASM006909,STU0390,CRS007,6,assignment,50,33.6,2023-12-07,2023-12-07
ASM006910,STU0390,CRS007,6,project,100,63.0,2024-01-18,2024-01-19
ASM006911,STU0390,CRS007,7,quiz,25,19.3,2023-12-21,2023-12-26
ASM006912,STU0390,CRS007,7,assignment,50,17.9,2024-02-01,2024-02-02
ASM006913,STU0390,CRS007,8,quiz,25,14.5,2024-02-21,2024-02-19
ASM006914,STU0390,CRS007,8,assignment,50,21.3,2024-02-13,2024-02-12
ASM006915,STU0390,CRS007,8,exam,100,59.8,2024-02-05,2024-02-12
ASM006916,STU0391,CRS016,1,quiz,25,12.5,2024-03-28,2024-03-30
ASM006917,STU0391,CRS016,1,assignment,50,49.0,2024-03-31,2024-03-31
ASM006918,STU0391,CRS016,2,quiz,25,12.4,2024-04-20,2024-04-25
ASM006919,STU0391,CRS016,2,assignment,50,30.4,2024-04-24,2024-04-23
ASM006920,STU0391,CRS016,3,quiz,25,10.7,2024-05-15,2024-05-17
ASM006921,STU0391,CRS016,3,assignment,50,32.3,2024-05-09,2024-05-10
ASM006922,STU0391,CRS016,3,project,100,82.4,2024-05-06,2024-05-06
ASM006923,STU0391,CRS016,4,quiz,25,10.9,2024-05-12,2024-05-11
ASM006924,STU0391,CRS016,4,assignment,50,16.6,2024-06-01,2024-06-01
ASM006925,STU0391,CRS016,5,quiz,25,20.0,2024-06-06,2024-06-07
ASM006926,STU0391,CRS016,5,assignment,50,24.8,2024-06-11,2024-06-11
ASM006927,STU0391,CRS016,6,quiz,25,22.1,2024-06-23,2024-06-24
ASM006928,STU0391,CRS016,6,assignment,50,26.7,2024-07-11,2024-07-12
ASM006929,STU0391,CRS016,6,project,100,75.6,2024-07-11,2024-07-13
ASM006930,STU0391,CRS016,6,exam,100,98.0,2024-06-29,2024-06-29
ASM006931,STU0392,CRS020,1,quiz,25,21.5,2024-09-15,2024-09-14
ASM006932,STU0392,CRS020,1,assignment,50,19.9,2024-09-19,2024-09-19
ASM006933,STU0392,CRS020,2,quiz,25,10.1,2024-10-10,2024-10-07
ASM006934,STU0392,CRS020,2,assignment,50,31.9,2024-10-02,2024-10-01
ASM006935,STU0392,CRS020,3,quiz,25,13.8,2024-10-28,2024-10-30
ASM006936,STU0392,CRS020,3,assignment,50,28.5,2024-10-22,2024-10-22
ASM006937,STU0392,CRS020,3,project,100,51.8,2024-10-28,2024-11-04
ASM006938,STU0392,CRS020,4,quiz,25,7.8,2024-10-24,2024-10-24
ASM006939,STU0392,CRS020,4,assignment,50,49.0,2024-11-09,2024-11-09
ASM006940,STU0392,CRS020,4,exam,100,86.2,2024-10-24,2024-10-24
ASM006941,STU0393,CRS008,1,quiz,25,20.5,2023-03-09,2023-03-09
ASM006942,STU0393,CRS008,1,assignment,50,46.9,2023-03-05,2023-03-05
ASM006943,STU0393,CRS008,2,quiz,25,22.3,2023-03-27,2023-03-26
ASM006944,STU0393,CRS008,2,assignment,50,31.4,2023-03-25,2023-03-25
ASM006945,STU0393,CRS008,3,quiz,25,20.7,2023-04-23,2023-04-23
ASM006946,STU0393,CRS008,3,assignment,50,27.2,2023-04-08,2023-04-10
ASM006947,STU0393,CRS008,3,project,100,69.0,2023-04-17,2023-04-16
ASM006948,STU0393,CRS008,4,quiz,25,12.2,2023-04-16,2023-04-15
ASM006949,STU0393,CRS008,4,assignment,50,40.0,2023-04-16,2023-04-14
ASM006950,STU0393,CRS008,5,quiz,25,20.6,2023-05-25,2023-05-23
ASM006951,STU0393,CRS008,5,assignment,50,27.7,2023-04-30,2023-05-01
ASM006952,STU0393,CRS008,6,quiz,25,10.3,2023-06-07,2023-06-14
ASM006953,STU0393,CRS008,6,assignment,50,36.4,2023-05-14,2023-05-15
ASM006954,STU0393,CRS008,6,project,100,63.0,2023-06-01,2023-06-01
ASM006955,STU0393,CRS008,6,exam,100,51.2,2023-05-20,2023-05-18
ASM006956,STU0394,CRS010,1,quiz,25,17.0,2023-08-25,2023-08-27
ASM006957,STU0394,CRS010,1,assignment,50,36.5,2023-08-29,2023-08-30
ASM006958,STU0394,CRS010,2,quiz,25,12.7,2023-09-07,2023-09-09
ASM006959,STU0394,CRS010,2,assignment,50,33.1,2023-09-07,2023-09-05
ASM006960,STU0394,CRS010,3,quiz,25,20.4,2023-09-19,2023-09-18
ASM006961,STU0394,CRS010,3,assignment,50,36.5,2023-09-25,2023-09-25
ASM006962,STU0394,CRS010,3,project,100,83.3,2023-10-01,2023-09-29
ASM006963,STU0394,CRS010,4,quiz,25,14.2,2023-10-27,2023-10-29
ASM006964,STU0394,CRS010,4,assignment,50,36.4,2023-10-23,2023-10-21
ASM006965,STU0394,CRS010,5,quiz,25,10.7,2023-10-17,2023-10-17
ASM006966,STU0394,CRS010,5,assignment,50,32.8,2023-11-11,2023-11-11
ASM006967,STU0394,CRS010,6,quiz,25,15.8,2023-11-30,2023-12-07
ASM006968,STU0394,CRS010,6,assignment,50,47.6,2023-10-31,2023-11-02
ASM006969,STU0394,CRS010,6,project,100,61.7,2023-11-06,2023-11-06
ASM006970,STU0394,CRS010,7,quiz,25,17.9,2023-12-12,2023-12-12
ASM006971,STU0394,CRS010,7,assignment,50,27.0,2023-12-19,2023-12-19
ASM006972,STU0394,CRS010,8,quiz,25,10.0,2023-11-28,2023-12-03
ASM006973,STU0394,CRS010,8,assignment,50,39.3,2024-01-15,2024-01-13
ASM006974,STU0394,CRS010,9,quiz,25,24.3,2024-02-04,2024-02-04
ASM006975,STU0394,CRS010,9,assignment,50,8.9,2024-01-08,2024-01-08
ASM006976,STU0394,CRS010,9,project,100,98.0,2023-12-30,2024-01-01
ASM006977,STU0394,CRS010,10,quiz,25,12.9,2024-02-14,2024-02-16
ASM006978,STU0394,CRS010,10,assignment,50,39.2,2024-01-15,2024-01-17
ASM006979,STU0394,CRS010,10,exam,100,73.7,2024-02-04,2024-02-07
ASM006980,STU0395,CRS012,1,quiz,25,20.4,2024-02-21,2024-02-21
ASM006981,STU0395,CRS012,1,assignment,50,45.0,2024-02-24,2024-02-24
ASM006982,STU0395,CRS012,2,quiz,25,16.8,2024-03-02,2024-03-02
ASM006983,STU0395,CRS012,2,assignment,50,35.8,2024-03-08,2024-03-06
ASM006984,STU0395,CRS012,3,quiz,25,13.3,2024-03-25,2024-03-30
ASM006985,STU0395,CRS012,3,assignment,50,22.8,2024-03-31,2024-04-05
ASM006986,STU0395,CRS012,3,project,100,73.2,2024-03-16,2024-03-16
ASM006987,STU0395,CRS012,4,quiz,25,14.7,2024-03-30,2024-03-31
ASM006988,STU0395,CRS012,4,assignment,50,16.1,2024-04-07,2024-04-12
